plot.num,blk,plot,plotid,enemy,resources,diversity,spp,species.id,provenance,func.2,month,year,percov
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-12,2012,15
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-13,2013,2
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-14,2014,20
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,45
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schizachyrium scoparium,Native,C4,Sep-14,2014,4
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schizachyrium scoparium,Native,C4,Sep-15,2015,5
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Setaria parviflora,Native,C4,Sep-12,2012,2
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Setaria parviflora,Native,C4,Sep-14,2014,3
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Setaria parviflora,Native,C4,Sep-15,2015,7
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Symphyotrichum pilosum,Native,Forb,Sep-12,2012,0.5
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Tridens flavus,Native,C4,May-14,2014,0.5
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Tridens flavus,Native,C4,Sep-13,2013,1
1_3,1,PAANMRE,1PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Tridens flavus,Native,C4,Sep-14,2014,3
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Allium vineale,Exotic,Forb,May-14,2014,0.5
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Allium vineale,Exotic,Forb,Sep-12,2012,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Jul-14,2014,20
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Jun-13,2013,60
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,May-14,2014,7
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Sep-12,2012,70
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Sep-13,2013,80
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Sep-14,2014,20
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Sep-15,2015,4
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Jul-14,2014,12
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,May-14,2014,15
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Sep-14,2014,12
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Sep-15,2015,8
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Apocynum cannabinum,Native,Forb,Sep-12,2012,3
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Carex complanata,Native,C3,Jul-14,2014,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Carex sp,UNK,C3,Sep-12,2012,3
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Chamaecrista nictitans,Native,Legume,Sep-12,2012,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Chamaecrista nictitans,Native,Legume,Sep-13,2013,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Daucus carota,Exotic,Forb,Jun-13,2013,0.5
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Dichanthelium dichotomum,Native,C4,Jun-13,2013,12
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Dichanthelium sphaerocarpon,Native,C4,Sep-13,2013,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Eragrostis capillaris,Native,C4,Sep-12,2012,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Eragrostis capillaris,Native,C4,Sep-14,2014,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Eragrostis capillaris,Native,C4,Sep-15,2015,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Erigeron annuus,Native,Forb,Jun-13,2013,15
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Erigeron annuus,Native,Forb,May-14,2014,4
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Erigeron annuus,Native,Forb,Sep-12,2012,4
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Gamochaeta purpurea,Native,Forb,Jul-14,2014,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Gamochaeta purpurea,Native,Forb,Jun-13,2013,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Gamochaeta purpurea,Native,Forb,May-14,2014,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Gamochaeta purpurea,Native,Forb,Sep-12,2012,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Jul-14,2014,10
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Jun-13,2013,20
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,May-14,2014,16
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Sep-12,2012,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Sep-14,2014,5
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Sep-15,2015,4
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Ipomoea pandurata,Native,Forb,Jul-14,2014,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Ipomoea pandurata,Native,Forb,Sep-13,2013,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Ipomoea pandurata,Native,Forb,Sep-14,2014,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Ipomoea pandurata,Native,Forb,Sep-15,2015,4
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Jul-14,2014,20
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Jun-13,2013,5
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,May-14,2014,15
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Sep-13,2013,10
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Sep-14,2014,35
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Sep-15,2015,10
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Medicago sp,UNK,Legume,Jun-13,2013,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,Jul-14,2014,0.5
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,Jun-13,2013,4
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,Sep-12,2012,4
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,Sep-13,2013,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,Sep-14,2014,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,Jun-13,2013,8
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,Sep-13,2013,15
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,Sep-14,2014,0.5
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Paspalum sp,UNK,C4,Sep-12,2012,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Plantago lanceolata,Exotic,Forb,Jun-13,2013,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Plantago lanceolata,Exotic,Forb,Sep-12,2012,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Plantago lanceolata,Exotic,Forb,Sep-15,2015,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Ranunculus bulbosus,Exotic,Forb,Jun-13,2013,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Ranunculus bulbosus,Exotic,Forb,May-14,2014,3
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Ranunculus bulbosus,Exotic,Forb,Sep-12,2012,4
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Ranunculus bulbosus,Exotic,Forb,Sep-14,2014,0.5
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Ranunculus bulbosus,Exotic,Forb,Sep-15,2015,0.5
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,Jul-14,2014,0.5
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,Jun-13,2013,15
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,May-14,2014,8
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,Sep-12,2012,7
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,Sep-13,2013,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,Sep-14,2014,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,Jul-14,2014,25
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,May-14,2014,18
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,Sep-13,2013,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,Sep-14,2014,70
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,85
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Schizachyrium scoparium,Native,C4,Sep-13,2013,4
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Schizachyrium scoparium,Native,C4,Sep-14,2014,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Scutellaria integrifolia,Native,Forb,Sep-14,2014,1
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Sep-12,2012,2
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Sep-13,2013,4
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Sep-15,2015,10
1_5,1,BLANKRO,1BLANKRO,Unsprayed,Fertilized,K,BLAN,Tridens flavus,Native,C4,Sep-12,2012,5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Allium vineale,Exotic,Forb,Jun-13,2013,0.5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Allium vineale,Exotic,Forb,Sep-12,2012,7
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Jul-14,2014,10
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Jun-13,2013,30
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,May-14,2014,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Sep-12,2012,7
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Sep-13,2013,40
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Sep-14,2014,15
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Jul-14,2014,25
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Jun-13,2013,8
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,May-14,2014,40
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Sep-12,2012,3
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Sep-13,2013,25
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Sep-14,2014,3
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Carex complanata,Native,C3,Jul-14,2014,3
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Carex complanata,Native,C3,Sep-15,2015,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Carex sp,UNK,C3,May-14,2014,1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Carex sp,UNK,C3,Sep-12,2012,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Chamaecrista nictitans,Native,Legume,Jun-13,2013,0.5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Danthonia spicata,Native,C3,Jun-13,2013,1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Daucus carota,Exotic,Forb,Jun-13,2013,0.5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Dichanthelium acuminatum,Native,C4,May-14,2014,1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Dichanthelium dichotomum,Native,C4,Jun-13,2013,1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Dichanthelium dichotomum,Native,C4,Sep-14,2014,5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Dichanthelium dichotomum,Native,C4,Sep-15,2015,4
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Dichanthelium sp,UNK,C4,Jun-13,2013,30
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Digitaria sanguinalis,Exotic,C4,May-14,2014,4
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Eragrostis capillaris,Native,C4,Sep-12,2012,1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Eragrostis capillaris,Native,C4,Sep-13,2013,3
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Eragrostis capillaris,Native,C4,Sep-15,2015,0.5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Erigeron annuus,Native,Forb,Jun-13,2013,15
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Erigeron annuus,Native,Forb,May-14,2014,1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Erigeron annuus,Native,Forb,Sep-12,2012,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Galium sp,UNK,Forb,Sep-12,2012,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Gamochaeta purpurea,Native,Forb,Jun-13,2013,1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Jul-14,2014,7
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Jun-13,2013,30
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,May-14,2014,20
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Sep-12,2012,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Sep-14,2014,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Ipomoea pandurata,Native,Forb,Jul-14,2014,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Ipomoea pandurata,Native,Forb,Sep-12,2012,1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Ipomoea pandurata,Native,Forb,Sep-14,2014,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lespedeza cuneata,Exotic,Legume,Jul-14,2014,1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lespedeza cuneata,Exotic,Legume,May-14,2014,1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lespedeza cuneata,Exotic,Legume,Sep-12,2012,0.5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lespedeza cuneata,Exotic,Legume,Sep-14,2014,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lespedeza cuneata,Exotic,Legume,Sep-15,2015,4
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Jul-14,2014,25
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Jun-13,2013,7
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,May-14,2014,20
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Sep-13,2013,25
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Sep-14,2014,40
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Sep-15,2015,20
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Medicago sp,UNK,Legume,Sep-13,2013,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,Jun-13,2013,10
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,May-14,2014,0.5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,Sep-12,2012,12
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,Sep-13,2013,5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,Jul-14,2014,5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,Jun-13,2013,18
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,May-14,2014,4
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,Sep-12,2012,6
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,Sep-13,2013,12
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,Sep-14,2014,5
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Paspalum notatum,Exotic,C4,Sep-13,2013,4
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Paspalum sp,UNK,C4,Sep-12,2012,11
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Plantago lanceolata,Exotic,Forb,Jul-14,2014,3
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Plantago lanceolata,Exotic,Forb,Jun-13,2013,7
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Plantago lanceolata,Exotic,Forb,May-14,2014,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Plantago lanceolata,Exotic,Forb,Sep-12,2012,7
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Plantago lanceolata,Exotic,Forb,Sep-13,2013,6
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Plantago lanceolata,Exotic,Forb,Sep-14,2014,3
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Plantago lanceolata,Exotic,Forb,Sep-15,2015,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Rumex acetosella,Exotic,Forb,Jun-13,2013,12
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Rumex acetosella,Exotic,Forb,May-14,2014,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Rumex acetosella,Exotic,Forb,Sep-12,2012,9
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Rumex acetosella,Exotic,Forb,Sep-13,2013,0.1
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,Jun-13,2013,6
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,May-14,2014,4
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,Sep-12,2012,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,Sep-13,2013,4
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,Jul-14,2014,23
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,May-14,2014,35
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,Sep-13,2013,10
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,Sep-14,2014,80
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,95
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Sep-12,2012,2
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Sep-14,2014,10
1_6,1,BLANKRE,1BLANKRE,Sprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Sep-15,2015,3
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Allium vineale,Exotic,Forb,Sep-12,2012,0.5
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Andropogon virginicus,Native,C4,Jul-14,2014,7
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Andropogon virginicus,Native,C4,Sep-13,2013,5
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Andropogon virginicus,Native,C4,Sep-14,2014,5
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Anthoxanthum odoratum,Exotic,C3,Jul-14,2014,13
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Anthoxanthum odoratum,Exotic,C3,Jun-13,2013,10
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Anthoxanthum odoratum,Exotic,C3,May-14,2014,30
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Anthoxanthum odoratum,Exotic,C3,Sep-12,2012,5
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Anthoxanthum odoratum,Exotic,C3,Sep-13,2013,10
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Anthoxanthum odoratum,Exotic,C3,Sep-14,2014,12
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Anthoxanthum odoratum,Exotic,C3,Sep-15,2015,8
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Carex complanata,Native,C3,Jul-14,2014,15
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Carex complanata,Native,C3,Sep-14,2014,15
1_7,1,ANVIPOE,1ANVIPOE,Sprayed,Ambient,Polyculture,ANVI,Carex complanata,Native,C3,Sep-15,2015,4
